record_id,td_sim_0,td_sim_1,record_atd
33562,,9908.0,9908.0
33637,2637.0,,2637.0
33639,,2412.0,2412.0
33893,242.0,,242.0
33895,,121.0,121.0
33909,14806.0,,14806.0
33911,,15081.0,15081.0
34028,219.0,,219.0
34030,,107.0,107.0
34114,6937.0,,6937.0
34116,,6578.0,6578.0
34247,15951.0,,15951.0
34249,,15841.0,15841.0
34267,1209.0,,1209.0
34269,,1207.0,1207.0
34273,1481.0,,1481.0
34275,,1397.0,1397.0
34313,4012.0,,4012.0
34315,,3914.0,3914.0
34352,1454.0,,1454.0
34354,,1216.0,1216.0
34385,1421.0,,1421.0
34387,,1311.0,1311.0
34402,9882.0,,9882.0
34404,,9853.0,9853.0
34599,20912.0,,20912.0
34601,,21264.0,21264.0
34615,5850.0,,5850.0
34617,,5722.0,5722.0
34813,842.0,,842.0
34815,,52.0,52.0
34842,288.0,,288.0
34844,,235.0,235.0
34889,401.0,,401.0
34891,,289.0,289.0
34967,1751.0,,1751.0
34969,,1816.0,1816.0
34983,694.0,,694.0
34985,,674.0,674.0
35171,346.0,,346.0
35173,,170.0,170.0
35203,349.0,,349.0
35205,,314.0,314.0
35348,3638.0,,3638.0
35350,,3434.0,3434.0
35395,292.0,,292.0
35397,,12.0,12.0
35400,622.0,,622.0
35402,,513.0,513.0
35437,260.0,,260.0
35439,,175.0,175.0
35443,2164.0,,2164.0
35445,,2147.0,2147.0
35477,1174.0,,1174.0
35479,,35.0,35.0
35489,930.0,,930.0
35491,,810.0,810.0
35522,4302.0,,4302.0
35524,,4236.0,4236.0
35542,973.0,,973.0
35544,,702.0,702.0
35601,564.0,,564.0
35603,,566.0,566.0
35633,2126.0,,2126.0
35635,,2006.0,2006.0
35767,394.0,,394.0
35769,,351.0,351.0
35784,670.0,,670.0
35786,,28.0,28.0
35788,1490.0,,1490.0
35790,,1437.0,1437.0
35823,2257.0,,2257.0
35825,,1798.0,1798.0
35850,159.0,,159.0
35851,993.0,,993.0
35852,,167.0,167.0
35853,,857.0,857.0
35856,1428.0,,1428.0
35858,,1430.0,1430.0
35969,1547.0,,1547.0
35971,,1481.0,1481.0
35990,8432.0,,8432.0
35992,,8714.0,8714.0
36032,302.0,,302.0
36034,,267.0,267.0
36109,161.0,,161.0
36111,,148.0,148.0
36256,1756.0,,1756.0
36258,,1755.0,1755.0
36292,282.0,,282.0
36293,4370.0,,4370.0
36294,,158.0,158.0
36295,,4434.0,4434.0
36322,273.0,,273.0
36324,,187.0,187.0
36364,4625.0,,4625.0
36366,,4570.0,4570.0
36447,869.0,,869.0
36449,,807.0,807.0
36573,393.0,,393.0
36575,,303.0,303.0
36578,416.0,,416.0
36580,,350.0,350.0
36708,937.0,,937.0
36710,,809.0,809.0
36864,1809.0,,1809.0
36866,,1868.0,1868.0
37014,5298.0,,5298.0
37016,,5490.0,5490.0
37059,547.0,,547.0
37061,,488.0,488.0
37081,144.0,,144.0
37083,,208.0,208.0
37108,210.0,,210.0
37110,,90.0,90.0
37145,2940.0,,2940.0
37147,,2548.0,2548.0
37215,1401.0,,1401.0
37217,,1309.0,1309.0
37232,224.0,,224.0
37234,,100.0,100.0
37246,14565.0,,14565.0
37248,,15034.0,15034.0
37303,19933.0,,19933.0
37305,,20644.0,20644.0
37379,1198.0,,1198.0
37381,,1047.0,1047.0
37400,2833.0,,2833.0
37402,,2654.0,2654.0
37411,2697.0,,2697.0
37413,,1769.0,1769.0
37487,270.0,,270.0
37489,,111.0,111.0
37514,3834.0,,3834.0
37516,,3213.0,3213.0
37599,14093.0,,14093.0
37601,,14009.0,14009.0
37618,247.0,,247.0
37620,,123.0,123.0
37641,6220.0,,6220.0
37643,,6038.0,6038.0
37745,2069.0,,2069.0
37747,,1789.0,1789.0
37818,316.0,,316.0
37820,,337.0,337.0
37855,2931.0,,2931.0
37857,693.0,3197.0,1945.0
37859,,33.0,33.0
37874,12672.0,,12672.0
37876,,12266.0,12266.0
37926,2293.0,,2293.0
37928,,1558.0,1558.0
38028,3508.0,,3508.0
38030,,3323.0,3323.0
38158,6545.0,,6545.0
38160,,6510.0,6510.0
38225,1101.0,,1101.0
38227,,1001.0,1001.0
38228,151.0,,151.0
38230,,62.0,62.0
38419,1078.0,,1078.0
38421,,929.0,929.0
38459,251.0,,251.0
38461,,140.0,140.0
38549,3240.0,,3240.0
38551,,3376.0,3376.0
38580,364.0,,364.0
38582,,280.0,280.0
38630,4337.0,,4337.0
38632,,3955.0,3955.0
38768,18409.0,,18409.0
38770,,18280.0,18280.0
38970,1940.0,,1940.0
38972,,1877.0,1877.0
39149,1313.0,,1313.0
39151,,1104.0,1104.0
39214,3247.0,,3247.0
39216,,3475.0,3475.0
39332,792.0,,792.0
39334,,570.0,570.0
39484,482.0,,482.0
39486,,443.0,443.0
39573,891.0,,891.0
39575,,1039.0,1039.0
39611,1638.0,,1638.0
39613,,1134.0,1134.0
39636,7762.0,,7762.0
39638,,7567.0,7567.0
39690,1240.0,,1240.0
39692,,1137.0,1137.0
39785,3318.0,,3318.0
39787,,2996.0,2996.0
39814,6169.0,,6169.0
39816,,6129.0,6129.0
39873,216.0,,216.0
39875,,94.0,94.0
39934,3314.0,,3314.0
39936,,2991.0,2991.0
39938,179.0,,179.0
39940,,199.0,199.0
40006,236.0,,236.0
40008,,126.0,126.0
40071,1943.0,,1943.0
40073,,2034.0,2034.0
40167,1232.0,,1232.0
40169,,1256.0,1256.0
40194,627.0,,627.0
40196,,525.0,525.0
40200,6953.0,,6953.0
40202,,6600.0,6600.0
40212,911.0,,911.0
40214,,32.0,32.0
40302,5791.0,,5791.0
40304,,6162.0,6162.0
40367,634.0,,634.0
40369,,479.0,479.0
40389,345.0,,345.0
40391,,283.0,283.0
40414,1942.0,,1942.0
40416,,2033.0,2033.0
40420,201.0,,201.0
40422,,81.0,81.0
40424,196.0,,196.0
40426,,74.0,74.0
40485,4319.0,,4319.0
40486,5251.0,,5251.0
40487,,4104.0,4104.0
40488,,5367.0,5367.0
40512,344.0,,344.0
40514,,328.0,328.0
40576,656.0,,656.0
40578,,536.0,536.0
40690,140.0,,140.0
40692,,122.0,122.0
40773,4278.0,,4278.0
40775,,3961.0,3961.0
40868,14981.0,,14981.0
40870,,14792.0,14792.0
41083,1684.0,,1684.0
41085,,1525.0,1525.0
41112,6907.0,,6907.0
41113,7930.0,,7930.0
41114,,6794.0,6794.0
41115,,7909.0,7909.0
41172,1873.0,,1873.0
41174,,1687.0,1687.0
41192,659.0,,659.0
41194,,546.0,546.0
41406,202.0,,202.0
41408,,80.0,80.0
41679,1460.0,,1460.0
41681,,1284.0,1284.0
41729,5937.0,,5937.0
41731,,5327.0,5327.0
41745,9792.0,,9792.0
41747,,8891.0,8891.0
41754,17530.0,,17530.0
41756,,16604.0,16604.0
41803,1864.0,,1864.0
41805,,1665.0,1665.0
41843,6350.0,,6350.0
41845,,6116.0,6116.0
41925,1204.0,,1204.0
41927,,1058.0,1058.0
41928,14662.0,,14662.0
41930,,14545.0,14545.0
42001,843.0,,843.0
42003,,771.0,771.0
42112,21580.0,,21580.0
42114,,22179.0,22179.0
42156,5859.0,,5859.0
42158,,6517.0,6517.0
42338,2857.0,,2857.0
42340,,2771.0,2771.0
42389,232.0,,232.0
42391,,117.0,117.0
42395,5865.0,,5865.0
42397,,5731.0,5731.0
42502,3368.0,,3368.0
42504,,3127.0,3127.0
42530,372.0,,372.0
42532,,381.0,381.0
42631,18179.0,,18179.0
42633,,17076.0,17076.0
42660,6172.0,,6172.0
42662,,6188.0,6188.0
42745,1320.0,,1320.0
42747,,1319.0,1319.0
42797,323.0,,323.0
42799,,273.0,273.0
42809,1226.0,,1226.0
42811,,1049.0,1049.0
42883,888.0,,888.0
42885,,834.0,834.0
42897,9595.0,,9595.0
42899,,9235.0,9235.0
42963,6015.0,,6015.0
42965,,6210.0,6210.0
43029,967.0,,967.0
43031,,796.0,796.0
43034,294.0,,294.0
43036,,265.0,265.0
43037,3027.0,,3027.0
43038,396.0,,396.0
43039,,2626.0,2626.0
43040,,369.0,369.0
43054,14360.0,,14360.0
43056,,12708.0,12708.0
43058,515.0,,515.0
43060,,7.0,7.0
43071,1005.0,,1005.0
43073,,862.0,862.0
43111,1450.0,,1450.0
43113,,1814.0,1814.0
43202,318.0,,318.0
43204,,220.0,220.0
43312,651.0,,651.0
43314,,492.0,492.0
43338,6559.0,,6559.0
43340,,6913.0,6913.0
43385,734.0,,734.0
43387,,583.0,583.0
43418,8254.0,,8254.0
43420,,7565.0,7565.0
43514,15612.0,,15612.0
43516,,14824.0,14824.0
43539,298.0,,298.0
43541,,263.0,263.0
43588,6060.0,,6060.0
43590,,5855.0,5855.0
43614,6056.0,,6056.0
43616,,6090.0,6090.0
43639,2348.0,,2348.0
43641,,2173.0,2173.0
43672,6697.0,,6697.0
43674,,6627.0,6627.0
43719,3023.0,,3023.0
43721,,3160.0,3160.0
43857,152.0,,152.0
43859,,142.0,142.0
44088,487.0,,487.0
44090,,401.0,401.0
44136,1482.0,,1482.0
44138,,1449.0,1449.0
44198,7215.0,,7215.0
44200,,6998.0,6998.0
44248,3948.0,,3948.0
44250,,4014.0,4014.0
44258,2347.0,,2347.0
44260,,2165.0,2165.0
44300,1453.0,,1453.0
44302,,1248.0,1248.0
44304,8048.0,,8048.0
44306,640.0,7822.0,4231.0
44308,,547.0,547.0
44323,4553.0,,4553.0
44325,,4703.0,4703.0
44362,1905.0,,1905.0
44364,,1847.0,1847.0
44417,781.0,,781.0
44419,,549.0,549.0
44485,9683.0,,9683.0
44487,,9876.0,9876.0
44557,7170.0,,7170.0
44559,,6974.0,6974.0
44568,6336.0,,6336.0
44570,,6552.0,6552.0
44599,142.0,,142.0
44601,,197.0,197.0
44653,1248.0,,1248.0
44655,,947.0,947.0
44765,6166.0,,6166.0
44767,,6126.0,6126.0
44778,16397.0,,16397.0
44780,,15170.0,15170.0
44790,2296.0,,2296.0
44792,,1615.0,1615.0
44827,572.0,,572.0
44829,,347.0,347.0
44999,1799.0,,1799.0
45001,,1622.0,1622.0
45014,12432.0,,12432.0
45016,,12947.0,12947.0
45104,1148.0,,1148.0
45106,,995.0,995.0
45154,351.0,,351.0
45156,,25.0,25.0
45220,4277.0,,4277.0
45222,,4132.0,4132.0
45320,5677.0,,5677.0
45322,,5005.0,5005.0
45377,1743.0,,1743.0
45379,,29.0,29.0
45613,2698.0,,2698.0
45615,,2388.0,2388.0
46032,3607.0,,3607.0
46034,,3217.0,3217.0
46044,753.0,,753.0
46046,,727.0,727.0
46050,36297.0,,36297.0
46052,,36069.0,36069.0
46077,1575.0,,1575.0
46079,,1523.0,1523.0
46211,5924.0,,5924.0
46213,,5766.0,5766.0
46261,3855.0,,3855.0
46263,,3904.0,3904.0
46395,3800.0,,3800.0
46397,,3714.0,3714.0
46453,211.0,,211.0
46455,,91.0,91.0
46775,3821.0,,3821.0
46777,,3773.0,3773.0
46797,9911.0,,9911.0
46799,,10127.0,10127.0
46913,575.0,,575.0
46915,,465.0,465.0
46973,8272.0,,8272.0
46975,,8389.0,8389.0
46991,809.0,,809.0
46993,,630.0,630.0
47025,9094.0,,9094.0
47027,,9113.0,9113.0
47029,221.0,,221.0
47031,,106.0,106.0
47045,7903.0,,7903.0
47047,,7917.0,7917.0
47102,1480.0,,1480.0
47104,,1199.0,1199.0
47283,329.0,,329.0
47285,,177.0,177.0
47397,20012.0,,20012.0
47399,,19061.0,19061.0
47420,1143.0,,1143.0
47422,,1017.0,1017.0
47506,1260.0,,1260.0
47507,8445.0,,8445.0
47508,,1020.0,1020.0
47509,,8447.0,8447.0
47544,697.0,,697.0
47546,,40.0,40.0
47642,4440.0,,4440.0
47644,,4143.0,4143.0
47664,2877.0,,2877.0
47666,,2659.0,2659.0
47667,1224.0,,1224.0
47669,,1065.0,1065.0
47780,3935.0,,3935.0
47782,,3976.0,3976.0
47824,9106.0,,9106.0
47826,,9014.0,9014.0
47883,533.0,,533.0
47885,,55.0,55.0
47910,1726.0,,1726.0
47912,,1809.0,1809.0
47940,1492.0,,1492.0
47942,,1460.0,1460.0
48098,780.0,,780.0
48100,,760.0,760.0
48133,3405.0,,3405.0
48135,,3075.0,3075.0
48197,276.0,,276.0
48199,,185.0,185.0
48234,6300.0,,6300.0
48236,,5936.0,5936.0
48354,334.0,,334.0
48356,,251.0,251.0
average_simulation_TD,4236.681997371879,4142.304461942257,
