record_id,td_sim_0,td_sim_1,record_atd
33562,,9248.0,9248.0
33637,2637.0,,2637.0
33639,,2449.0,2449.0
33893,242.0,,242.0
33895,,87.0,87.0
33909,14806.0,,14806.0
33911,,14755.0,14755.0
34028,219.0,,219.0
34030,,44.0,44.0
34114,6937.0,,6937.0
34116,,6576.0,6576.0
34247,15951.0,,15951.0
34249,,15428.0,15428.0
34267,1209.0,,1209.0
34269,,1118.0,1118.0
34273,1481.0,,1481.0
34275,,1499.0,1499.0
34313,4012.0,,4012.0
34315,,3874.0,3874.0
34352,1454.0,,1454.0
34354,,1229.0,1229.0
34385,1421.0,,1421.0
34387,,1309.0,1309.0
34402,9882.0,,9882.0
34404,,9819.0,9819.0
34599,20912.0,,20912.0
34601,,21716.0,21716.0
34615,5850.0,,5850.0
34617,,5329.0,5329.0
34813,842.0,,842.0
34815,,596.0,596.0
34842,288.0,,288.0
34844,,169.0,169.0
34889,401.0,,401.0
34891,,289.0,289.0
34967,1751.0,,1751.0
34969,,1635.0,1635.0
34983,694.0,,694.0
34985,,687.0,687.0
35171,346.0,,346.0
35173,,133.0,133.0
35203,349.0,,349.0
35205,,262.0,262.0
35348,3638.0,,3638.0
35350,,3634.0,3634.0
35395,292.0,,292.0
35397,,18.0,18.0
35400,622.0,,622.0
35402,,486.0,486.0
35437,260.0,,260.0
35439,,150.0,150.0
35443,2164.0,,2164.0
35445,,2073.0,2073.0
35477,1174.0,,1174.0
35479,,936.0,936.0
35489,930.0,,930.0
35491,,922.0,922.0
35522,4302.0,,4302.0
35524,,4175.0,4175.0
35542,973.0,,973.0
35544,,842.0,842.0
35601,564.0,,564.0
35603,,561.0,561.0
35633,2126.0,,2126.0
35635,,2117.0,2117.0
35767,394.0,,394.0
35769,,305.0,305.0
35784,670.0,,670.0
35786,,519.0,519.0
35788,1490.0,,1490.0
35790,,1276.0,1276.0
35823,2257.0,,2257.0
35825,,2145.0,2145.0
35850,159.0,,159.0
35851,993.0,,993.0
35852,,125.0,125.0
35853,,846.0,846.0
35856,1428.0,,1428.0
35858,,1244.0,1244.0
35969,1547.0,,1547.0
35971,,1396.0,1396.0
35990,8432.0,,8432.0
35992,,8442.0,8442.0
36032,302.0,,302.0
36034,,207.0,207.0
36109,161.0,,161.0
36111,,123.0,123.0
36256,1756.0,,1756.0
36258,,1768.0,1768.0
36292,282.0,,282.0
36293,4370.0,,4370.0
36294,,135.0,135.0
36295,,4420.0,4420.0
36322,273.0,,273.0
36324,,163.0,163.0
36364,4625.0,,4625.0
36366,,4632.0,4632.0
36447,869.0,,869.0
36449,,767.0,767.0
36573,393.0,,393.0
36575,,254.0,254.0
36578,416.0,,416.0
36580,,278.0,278.0
36708,937.0,,937.0
36710,,813.0,813.0
36864,1809.0,,1809.0
36866,,1818.0,1818.0
37014,5298.0,,5298.0
37016,,5385.0,5385.0
37059,547.0,,547.0
37061,,488.0,488.0
37081,144.0,,144.0
37083,,175.0,175.0
37108,210.0,,210.0
37110,,71.0,71.0
37145,2940.0,,2940.0
37147,,2646.0,2646.0
37215,1401.0,,1401.0
37217,,1240.0,1240.0
37232,224.0,,224.0
37234,,79.0,79.0
37246,14565.0,,14565.0
37248,,14341.0,14341.0
37303,19933.0,,19933.0
37305,,19683.0,19683.0
37379,1198.0,,1198.0
37381,,1160.0,1160.0
37400,2833.0,,2833.0
37402,,2686.0,2686.0
37411,2697.0,,2697.0
37413,,2162.0,2162.0
37487,270.0,,270.0
37489,,117.0,117.0
37514,3834.0,,3834.0
37516,,3426.0,3426.0
37599,14093.0,,14093.0
37601,,14142.0,14142.0
37618,247.0,,247.0
37620,,34.0,34.0
37641,6220.0,,6220.0
37643,,6206.0,6206.0
37745,2069.0,,2069.0
37747,,1659.0,1659.0
37818,316.0,,316.0
37820,,239.0,239.0
37855,2931.0,,2931.0
37857,693.0,2798.0,1745.5
37859,,529.0,529.0
37874,12672.0,,12672.0
37876,,12303.0,12303.0
37926,2293.0,,2293.0
37928,,2093.0,2093.0
38028,3508.0,,3508.0
38030,,3527.0,3527.0
38158,6545.0,,6545.0
38160,,6451.0,6451.0
38225,1101.0,,1101.0
38227,,998.0,998.0
38228,151.0,,151.0
38230,,118.0,118.0
38419,1078.0,,1078.0
38421,,722.0,722.0
38459,251.0,,251.0
38461,,98.0,98.0
38549,3240.0,,3240.0
38551,,3286.0,3286.0
38580,364.0,,364.0
38582,,250.0,250.0
38630,4337.0,,4337.0
38632,,4171.0,4171.0
38768,18409.0,,18409.0
38770,,17497.0,17497.0
38970,1940.0,,1940.0
38972,,1873.0,1873.0
39149,1313.0,,1313.0
39151,,1016.0,1016.0
39214,3247.0,,3247.0
39216,,3327.0,3327.0
39332,792.0,,792.0
39334,,490.0,490.0
39484,482.0,,482.0
39486,,461.0,461.0
39573,891.0,,891.0
39575,,1027.0,1027.0
39611,1638.0,,1638.0
39613,,1134.0,1134.0
39636,7762.0,,7762.0
39638,,7998.0,7998.0
39690,1240.0,,1240.0
39692,,1059.0,1059.0
39785,3318.0,,3318.0
39787,,3039.0,3039.0
39814,6169.0,,6169.0
39816,,6248.0,6248.0
39873,216.0,,216.0
39875,,78.0,78.0
39934,3314.0,,3314.0
39936,,3027.0,3027.0
39938,179.0,,179.0
39940,,184.0,184.0
40006,236.0,,236.0
40008,,103.0,103.0
40071,1943.0,,1943.0
40073,,1996.0,1996.0
40167,1232.0,,1232.0
40169,,1131.0,1131.0
40194,627.0,,627.0
40196,,448.0,448.0
40200,6953.0,,6953.0
40202,,6794.0,6794.0
40212,911.0,,911.0
40214,,805.0,805.0
40302,5791.0,,5791.0
40304,,6267.0,6267.0
40367,634.0,,634.0
40369,,470.0,470.0
40389,345.0,,345.0
40391,,268.0,268.0
40414,1942.0,,1942.0
40416,,1995.0,1995.0
40420,201.0,,201.0
40422,,62.0,62.0
40424,196.0,,196.0
40426,,54.0,54.0
40485,4319.0,,4319.0
40486,5251.0,,5251.0
40487,,4178.0,4178.0
40488,,4756.0,4756.0
40512,344.0,,344.0
40514,,287.0,287.0
40576,656.0,,656.0
40578,,553.0,553.0
40690,140.0,,140.0
40692,,116.0,116.0
40773,4278.0,,4278.0
40775,,4053.0,4053.0
40868,14981.0,,14981.0
40870,,14746.0,14746.0
41083,1684.0,,1684.0
41085,,1464.0,1464.0
41112,6907.0,,6907.0
41113,7930.0,,7930.0
41114,,6867.0,6867.0
41115,,8225.0,8225.0
41172,1873.0,,1873.0
41174,,1682.0,1682.0
41192,659.0,,659.0
41194,,565.0,565.0
41406,202.0,,202.0
41408,,63.0,63.0
41679,1460.0,,1460.0
41681,,1501.0,1501.0
41729,5937.0,,5937.0
41731,,5076.0,5076.0
41745,9792.0,,9792.0
41747,,8552.0,8552.0
41754,17530.0,,17530.0
41756,,17601.0,17601.0
41803,1864.0,,1864.0
41805,,1663.0,1663.0
41843,6350.0,,6350.0
41845,,6202.0,6202.0
41925,1204.0,,1204.0
41927,,1186.0,1186.0
41928,14662.0,,14662.0
41930,,14738.0,14738.0
42001,843.0,,843.0
42003,,721.0,721.0
42112,21580.0,,21580.0
42114,,21420.0,21420.0
42156,5859.0,,5859.0
42158,,6523.0,6523.0
42338,2857.0,,2857.0
42340,,2858.0,2858.0
42389,232.0,,232.0
42391,,92.0,92.0
42395,5865.0,,5865.0
42397,,5353.0,5353.0
42502,3368.0,,3368.0
42504,,2956.0,2956.0
42530,372.0,,372.0
42532,,365.0,365.0
42631,18179.0,,18179.0
42633,,18088.0,18088.0
42660,6172.0,,6172.0
42662,,6396.0,6396.0
42745,1320.0,,1320.0
42747,,1135.0,1135.0
42797,323.0,,323.0
42799,,215.0,215.0
42809,1226.0,,1226.0
42811,,1028.0,1028.0
42883,888.0,,888.0
42885,,793.0,793.0
42897,9595.0,,9595.0
42899,,9905.0,9905.0
42963,6015.0,,6015.0
42965,,6226.0,6226.0
43029,967.0,,967.0
43031,,881.0,881.0
43034,294.0,,294.0
43036,,210.0,210.0
43037,3027.0,,3027.0
43038,396.0,,396.0
43039,,2601.0,2601.0
43040,,302.0,302.0
43054,14360.0,,14360.0
43056,,13884.0,13884.0
43058,515.0,,515.0
43060,,10.0,10.0
43071,1005.0,,1005.0
43073,,874.0,874.0
43111,1450.0,,1450.0
43113,,1676.0,1676.0
43202,318.0,,318.0
43204,,230.0,230.0
43312,651.0,,651.0
43314,,503.0,503.0
43338,6559.0,,6559.0
43340,,6729.0,6729.0
43385,734.0,,734.0
43387,,583.0,583.0
43418,8254.0,,8254.0
43420,,8243.0,8243.0
43514,15612.0,,15612.0
43516,,14784.0,14784.0
43539,298.0,,298.0
43541,,226.0,226.0
43588,6060.0,,6060.0
43590,,5658.0,5658.0
43614,6056.0,,6056.0
43616,,6170.0,6170.0
43639,2348.0,,2348.0
43641,,2250.0,2250.0
43672,6697.0,,6697.0
43674,,6586.0,6586.0
43719,3023.0,,3023.0
43721,,3393.0,3393.0
43857,152.0,,152.0
43859,,122.0,122.0
44088,487.0,,487.0
44090,,354.0,354.0
44136,1482.0,,1482.0
44138,,1511.0,1511.0
44198,7215.0,,7215.0
44200,,6789.0,6789.0
44248,3948.0,,3948.0
44250,,4271.0,4271.0
44258,2347.0,,2347.0
44260,,2271.0,2271.0
44300,1453.0,,1453.0
44302,,1208.0,1208.0
44304,8048.0,,8048.0
44306,640.0,8058.0,4349.0
44308,,595.0,595.0
44323,4553.0,,4553.0
44325,,4530.0,4530.0
44362,1905.0,,1905.0
44364,,1647.0,1647.0
44417,781.0,,781.0
44419,,504.0,504.0
44485,9683.0,,9683.0
44487,,9215.0,9215.0
44557,7170.0,,7170.0
44559,,7192.0,7192.0
44568,6336.0,,6336.0
44570,,6540.0,6540.0
44599,142.0,,142.0
44601,,174.0,174.0
44653,1248.0,,1248.0
44655,,916.0,916.0
44765,6166.0,,6166.0
44767,,6245.0,6245.0
44778,16397.0,,16397.0
44780,,15922.0,15922.0
44790,2296.0,,2296.0
44792,,2106.0,2106.0
44827,572.0,,572.0
44829,,420.0,420.0
44999,1799.0,,1799.0
45001,,1633.0,1633.0
45014,12432.0,,12432.0
45016,,12883.0,12883.0
45104,1148.0,,1148.0
45106,,1029.0,1029.0
45154,351.0,,351.0
45156,,6.0,6.0
45220,4277.0,,4277.0
45222,,3985.0,3985.0
45320,5677.0,,5677.0
45322,,5001.0,5001.0
45377,1743.0,,1743.0
45379,,1129.0,1129.0
45613,2698.0,,2698.0
45615,,2616.0,2616.0
46032,3607.0,,3607.0
46034,,3415.0,3415.0
46044,753.0,,753.0
46046,,668.0,668.0
46050,36297.0,,36297.0
46052,,36028.0,36028.0
46077,1575.0,,1575.0
46079,,1383.0,1383.0
46211,5924.0,,5924.0
46213,,5421.0,5421.0
46261,3855.0,,3855.0
46263,,4101.0,4101.0
46395,3800.0,,3800.0
46397,,3659.0,3659.0
46453,211.0,,211.0
46455,,70.0,70.0
46775,3821.0,,3821.0
46777,,3653.0,3653.0
46797,9911.0,,9911.0
46799,,9827.0,9827.0
46913,575.0,,575.0
46915,,401.0,401.0
46973,8272.0,,8272.0
46975,,8113.0,8113.0
46991,809.0,,809.0
46993,,681.0,681.0
47025,9094.0,,9094.0
47027,,9147.0,9147.0
47029,221.0,,221.0
47031,,85.0,85.0
47045,7903.0,,7903.0
47047,,7972.0,7972.0
47102,1480.0,,1480.0
47104,,1264.0,1264.0
47283,329.0,,329.0
47285,,132.0,132.0
47397,20012.0,,20012.0
47399,,19444.0,19444.0
47420,1143.0,,1143.0
47422,,1169.0,1169.0
47506,1260.0,,1260.0
47507,8445.0,,8445.0
47508,,1038.0,1038.0
47509,,8210.0,8210.0
47544,697.0,,697.0
47546,,540.0,540.0
47642,4440.0,,4440.0
47644,,4213.0,4213.0
47664,2877.0,,2877.0
47666,,2814.0,2814.0
47667,1224.0,,1224.0
47669,,1045.0,1045.0
47780,3935.0,,3935.0
47782,,4720.0,4720.0
47824,9106.0,,9106.0
47826,,9183.0,9183.0
47883,533.0,,533.0
47885,,402.0,402.0
47910,1726.0,,1726.0
47912,,1591.0,1591.0
47940,1492.0,,1492.0
47942,,1513.0,1513.0
48098,780.0,,780.0
48100,,736.0,736.0
48133,3405.0,,3405.0
48135,,3113.0,3113.0
48197,276.0,,276.0
48199,,165.0,165.0
48234,6300.0,,6300.0
48236,,6067.0,6067.0
48354,334.0,,334.0
48356,,233.0,233.0
average_simulation_TD,4236.681997371879,4142.985564304462,
